year,state_name,ac_name,total_electors,total_valid_votes,turnout,margin,num_candidates,winner_vote_share,turnout_change,avg_turnout,turnout_volatility,low_turnout_score,negative_trend_score,volatility_score,large_electorate_penalty,priority_score
2011,West Bengal,Kaliaganj,202847,178324,87.91,71020,11,47.59,,85.83333333333333,1.991339582626058,0.13551070986015223,0.0,0.036990062832057066,0.03140486059810004,0.06474278257028232
2016,West Bengal,Kaliaganj,250603,214642,85.65,46602,6,52.58,-2.259999999999991,85.83333333333333,1.991339582626058,0.13551070986015223,0.02380450811038541,0.036990062832057066,0.0389058509939772,0.07263423404298565
2021,West Bengal,Kaliaganj,285592,239726,83.94,78178,10,48.71,-1.710000000000008,85.83333333333333,1.991339582626058,0.13551070986015223,0.018011375605645755,0.036990062832057066,0.044401540602850335,0.07144586325245106
2011,West Bengal,Kaliganj,186279,156551,84.04,43594,9,47.33,,84.45333333333333,1.3194822216814233,0.1538325367321649,0.0,0.02450999855153455,0.03269680928484251,0.06970469533165712
2016,West Bengal,Kaliganj,217026,186486,85.93,73525,8,45.65,1.8900000000000006,84.45333333333333,1.3194822216814233,0.1538325367321649,0.0,0.02450999855153455,0.038179174902189764,0.07025293189339185
2021,West Bengal,Kaliganj,251084,209379,83.39,46987,8,53.35,-2.5400000000000063,84.45333333333333,1.3194822216814233,0.1538325367321649,0.02675373920370767,0.02450999855153455,0.044251910720175675,0.07888632723630275
2011,West Bengal,Kalimpong,166388,124885,75.06,101675,5,87.36,,72.95,1.947998973305687,0.3065586829527349,0.0,0.0361849907710548,0.05809060803973002,0.13566953213927793
2016,West Bengal,Kalimpong,193742,137985,71.22,50548,5,49.06,-3.8400000000000034,72.95,1.947998973305687,0.3065586829527349,0.040446597851274524,0.0361849907710548,0.06781027780752855,0.14877547847144015
2021,West Bengal,Kalimpong,213398,154863,72.57,29696,8,37.59,1.3499999999999943,72.95,1.947998973305687,0.3065586829527349,0.0,0.0361849907710548,0.07479462484839453,0.13733993382014437
2011,West Bengal,Kalna,187742,170270,90.69,66438,7,49.98,,88.38666666666666,2.1364066404440276,0.10161090458488231,0.0,0.03968475118675343,0.02176950850152939,0.05075826292145655
2016,West Bengal,Kalna,220044,193629,88.0,54592,5,50.32,-2.6899999999999977,88.38666666666666,2.1364066404440276,0.10161090458488231,0.02833368443227299,0.03968475118675343,0.025573913784081696,0.05963880877939368
2021,West Bengal,Kalna,241645,208951,86.47,69590,5,45.98,-1.5300000000000011,88.38666666666666,2.1364066404440276,0.10161090458488231,0.016115441331367192,0.03968475118675343,0.02811799645724163,0.05622774411643793
2011,West Bengal,Kalyani,198769,179108,90.11,72154,5,51.55,,85.75,4.191610668943387,0.13661710037174712,0.0,0.07786112592974664,0.03101551136060005,0.07332061647070819
2016,West Bengal,Kalyani,232145,189788,81.75,53990,6,50.47,-8.36,85.75,4.191610668943387,0.13661710037174712,0.0880556140720455,0.07786112592974664,0.0363006501407363,0.10026581457033547
2021,West Bengal,Kalyani,258037,220338,85.39,72655,7,44.04,3.6400000000000006,85.75,4.191610668943387,0.13661710037174712,0.0,0.07786112592974664,0.040400686493063956,0.07425913398395458
2011,West Bengal,Kamarhati,161809,127866,79.02,48059,6,57.96,,75.58333333333333,3.135001329079999,0.27159674278633383,0.0,0.05823411393667243,0.050024086361991106,0.12528792853806714
2016,West Bengal,Kamarhati,184281,137943,74.85,47199,11,45.09,-4.170000000000002,75.58333333333333,3.135001329079999,0.27159674278633383,0.04392247735411841,0.05823411393667243,0.057098384016103086,0.13917210150971387
2021,West Bengal,Kamarhati,198010,144310,72.88,35408,9,51.17,-1.9699999999999989,75.58333333333333,3.135001329079999,0.27159674278633383,0.020749947335159037,0.05823411393667243,0.06142034167422445,0.1326525382698382
2011,West Bengal,Kandi,178692,144287,80.75,48867,9,46.1,,78.40666666666667,2.114812836478282,0.2341122322534961,0.0,0.0392836361923823,0.04770131774980999,0.10627175191485588
2016,West Bengal,Kandi,208187,159553,76.64,51626,9,51.22,-4.109999999999999,78.40666666666667,2.114812836478282,0.2341122322534961,0.04329049926269222,0.0392836361923823,0.05570499471883317,0.12005926939056587
2021,West Bengal,Kandi,239600,186481,77.83,38080,8,51.16,1.1899999999999977,78.40666666666667,2.114812836478282,0.2341122322534961,0.0,0.0392836361923823,0.06422913456043089,0.10792453359591798
2011,West Bengal,Kanthi Dakshin,175105,152187,86.91,53292,5,57.12,,85.1275,1.7830007478031706,0.1448818374933616,0.0,0.03312007166746959,0.028917893908745284,0.06746853872171309
2016,West Bengal,Kanthi Dakshin,204691,173803,84.91,44246,7,53.72,-2.0,85.1275,1.7830007478031706,0.1448818374933616,0.02106593638087213,0.03312007166746959,0.0338863018110463,0.07428516042620484
2017,West Bengal,Kanthi Dakshin,204691,169381,82.75,42526,5,56.3,-2.1599999999999966,85.1275,1.7830007478031706,0.1448818374933616,0.022751211291341864,0.03312007166746959,0.0338863018110463,0.07479074289934576
2021,West Bengal,Kanthi Dakshin,226531,194681,85.94,82170,4,50.58,3.1899999999999977,85.1275,1.7830007478031706,0.1448818374933616,0.0,0.03312007166746959,0.03755391583748632,0.06833214091458718
2011,West Bengal,Kanthi Uttar,202138,183878,90.97,77714,5,49.78,,88.99000000000001,1.7154591222177282,0.09360063728093448,0.0,0.03186545442589892,0.021615202351595603,0.04597486603271314
2016,West Bengal,Kanthi Uttar,235573,207184,87.95,73262,6,50.09,-3.019999999999996,88.99000000000001,1.7154591222177282,0.09360063728093448,0.03180956393511687,0.03186545442589892,0.02524261680206891,0.05588047665829553
2021,West Bengal,Kanthi Uttar,259416,228416,88.05,97690,8,49.7,0.09999999999999432,88.99000000000001,1.7154591222177282,0.09360063728093448,0.0,0.03186545442589892,0.027829380455205895,0.04659628384307417
2011,West Bengal,Karandighi,182522,150100,82.24,26973,11,37.99,,81.51333333333334,0.7914754154952229,0.1928659939812355,0.0,0.014702025513191677,0.040153421872627125,0.08410214488239524
2016,West Bengal,Karandighi,227234,185490,81.63,24216,9,29.44,-0.6099999999999994,81.51333333333334,0.7914754154952229,0.1928659939812355,0.006425110596165994,0.014702025513191677,0.050148744160866066,0.08702921029006894
2021,West Bengal,Karandighi,264207,213136,80.67,70822,11,54.7,-0.9599999999999937,81.51333333333334,0.7914754154952229,0.1928659939812355,0.010111649462818556,0.014702025513191677,0.05841402084191498,0.08896169961816959
2011,West Bengal,Karimpur,196546,178118,90.62,69061,8,46.17,,88.73666666666668,1.7889754982484618,0.0969640644361831,0.0,0.033231055447586956,0.021763433693753862,0.04760818023336603
2016,West Bengal,Karimpur,227166,201106,88.53,51698,8,45.24,-2.0900000000000034,88.73666666666668,1.7889754982484618,0.0969640644361831,0.022013903518011413,0.033231055447586956,0.025204816966508444,0.05455648961604491
2021,West Bengal,Karimpur,254429,221506,87.06,70151,7,50.07,-1.4699999999999989,88.73666666666668,1.7889754982484618,0.0969640644361831,0.015483463239941004,0.033231055447586956,0.02826890684779872,0.05290376652075281
2011,West Bengal,Kasba,224955,171839,76.39,69505,7,53.81,,74.25,1.9389687980986148,0.2892989909718533,0.0,0.036017251048905755,0.07445891403065445,0.13036893800158791
2016,West Bengal,Kasba,267233,197086,73.75,62245,10,46.52,-2.6400000000000006,74.25,1.9389687980986148,0.2892989909718533,0.027807036022751218,0.036017251048905755,0.08863572011298691,0.14012872941664653
2021,West Bengal,Kasba,307332,223154,72.61,63622,9,54.39,-1.1400000000000006,74.25,1.9389687980986148,0.2892989909718533,0.01200758373709712,0.036017251048905755,0.10208185633266263,0.13673350735291787
2011,West Bengal,Kashipur,188342,155376,82.5,61531,10,44.73,,82.22333333333334,0.7351417096950291,0.18343954682244623,0.0,0.013655600616457682,0.0394283632536816,0.08004977517763819
2016,West Bengal,Kashipur,216953,179595,82.78,56420,7,48.71,0.28000000000000114,82.22333333333334,0.7351417096950291,0.18343954682244623,0.0,0.013655600616457682,0.04551171672519814,0.08065811052478984
2021,West Bengal,Kashipur,239454,194892,81.39,74624,5,47.69,-1.3900000000000006,82.22333333333334,0.7351417096950291,0.18343954682244623,0.014640825784706137,0.013655600616457682,0.05029594434613392,0.08552878102229527
2011,West Bengal,Kashipur-Belgachia,210566,141721,67.3,42704,6,61.68,,63.910000000000004,3.938235645565148,0.4265799256505576,0.0,0.07315456652792163,0.10267731234969052,0.1955306148007764
2016,West Bengal,Kashipur-Belgachia,221148,143391,64.84,27161,7,50.4,-2.4599999999999937,63.910000000000004,3.938235645565148,0.4265799256505576,0.025911101748472654,0.07315456652792163,0.10790952295771906,0.20382716638612106
2021,West Bengal,Kashipur-Belgachia,226333,134872,59.59,35390,9,56.48,-5.25,63.910000000000004,3.938235645565148,0.4265799256505576,0.05529808299978934,0.07315456652792163,0.11047321715566161,0.21289963018131033
2011,West Bengal,Katulpur,190151,175846,92.48,75742,4,47.4,,92.9825,4.01118748003631,0.0405934678704194,0.0,0.07450968092646308,0.00881024667553651,0.032020348001014026
2014,West Bengal,Katulpur,190151,187855,98.79,40357,4,52.64,6.310000000000002,92.9825,4.01118748003631,0.0405934678704194,0.0,0.07450968092646308,0.00881024667553651,0.032020348001014026
2016,West Bengal,Katulpur,222492,201712,90.66,58398,4,49.03,-8.13000000000001,92.9825,4.01118748003631,0.0405934678704194,0.08563303138824531,0.07450968092646308,0.010331938279319353,0.0578624265778659
2021,West Bengal,Katulpur,249025,224123,90.0,76480,5,47.31,-0.6599999999999966,92.9825,4.01118748003631,0.0405934678704194,0.006951759005687767,0.07450968092646308,0.011580354943095063,0.03438288652947621
2011,West Bengal,Katwa,212236,186478,87.86,63390,8,52.53,,85.14,2.3617154782064658,0.1447158789166223,0.0,0.0438699680820354,0.03511307425983357,0.07017165260903936
2016,West Bengal,Katwa,243224,204191,83.95,75639,6,44.81,-3.9099999999999966,85.14,2.3617154782064658,0.1447158789166223,0.04118390562460498,0.0438699680820354,0.04031096060861791,0.0830466129312993
2021,West Bengal,Katwa,268459,224459,83.61,85763,5,48.07,-0.3400000000000034,85.14,2.3617154782064658,0.1447158789166223,0.003581209184748298,0.0438699680820354,0.044543846306680804,0.07218909256914857
2011,West Bengal,Keshiary,182549,167437,91.72,69288,5,45.97,,89.86333333333334,1.665723066218789,0.08200566471941917,0.0,0.030941583955753724,0.01707560236560941,0.04069814291547936
2016,West Bengal,Keshiary,217375,194260,89.37,46085,6,53.99,-2.3499999999999943,89.86333333333334,1.665723066218789,0.08200566471941917,0.024752475247524695,0.030941583955753724,0.02038588056976045,0.048454913310151865
2021,West Bengal,Keshiary,240317,212681,88.5,81766,5,50.01,-0.8700000000000045,89.86333333333334,1.665723066218789,0.08200566471941917,0.009163682325679424,0.030941583955753724,0.022566561743585557,0.0439963435509808
2011,West Bengal,Keshpur,194487,180456,92.79,63563,3,57.58,,89.48333333333333,2.8661704996970014,0.08705080545229238,0.0,0.05324045571944488,0.01933066564315167,0.0474014798891211
2016,West Bengal,Keshpur,232684,204641,87.95,101151,3,71.63,-4.840000000000003,89.48333333333333,2.8661704996970014,0.08705080545229238,0.05097956604171059,0.05324045571944488,0.02318473116864957,0.06308075625418406
2021,West Bengal,Keshpur,262492,230232,87.71,82602,3,50.81,-0.2400000000000091,89.48333333333333,2.8661704996970014,0.08705080545229238,0.0025279123657047514,0.05324045571944488,0.026192349180117522,0.048846021952529114
2011,West Bengal,Ketugram,198029,169207,85.45,64673,4,45.7,,84.01333333333334,1.2450033467157209,0.15967427863338635,0.0,0.023126518662580024,0.03611311280300287,0.07210632646617084
2016,West Bengal,Ketugram,232312,193599,83.34,64071,4,46.2,-2.1099999999999994,84.01333333333334,1.2450033467157209,0.15967427863338635,0.022224562881820092,0.023126518662580024,0.042458101124465256,0.0794081941628631
2021,West Bengal,Ketugram,258639,215317,83.25,67451,5,46.55,-0.09000000000000341,84.01333333333334,1.2450033467157209,0.15967427863338635,0.0009479671371392818,0.023126518662580024,0.0473306183353027,0.0735124671605426
2011,West Bengal,Khanakul,219432,184381,84.03,67211,3,55.56,,80.39,3.1685327834819743,0.2077801380775357,0.0,0.058856976363553755,0.052147697859685996,0.10009822028969363
2016,West Bengal,Khanakul,250715,197780,78.89,45705,6,54.04,-5.140000000000001,80.39,3.1685327834819743,0.2077801380775357,0.05413945649884138,0.058856976363553755,0.05968176473392192,0.11709346392676964
2021,West Bengal,Khanakul,278582,217991,78.25,85787,6,49.27,-0.6400000000000006,80.39,3.1685327834819743,0.2077801380775357,0.006741099641879088,0.058856976363553755,0.06639313645608196,0.10354509404189695
2011,West Bengal,Khandaghosh,194922,180926,92.82,75632,3,52.11,,90.33999999999999,2.147836120377899,0.07567711099309615,0.0,0.03989705911483373,0.016843158355613747,0.03993457205576659
2016,West Bengal,Khandaghosh,220473,196477,89.12,72976,4,45.88,-3.6999999999999886,90.33999999999999,2.147836120377899,0.07567711099309615,0.03897198230461332,0.03989705911483373,0.019084404171861632,0.051850291328775375
2021,West Bengal,Khandaghosh,244608,217897,89.08,60455,5,47.85,-0.04000000000000625,90.33999999999999,2.147836120377899,0.07567711099309615,0.00042131872761750846,0.03989705911483373,0.021201443339610167,0.04049679617245148
2011,West Bengal,Kharagpur,166917,150027,89.88,63582,7,46.78,,88.78666666666668,1.0900152904126261,0.09630023012922617,0.0,0.020247543127272522,0.01830723022092803,0.044400323699237784
2016,West Bengal,Kharagpur,199151,176797,88.78,48809,5,48.43,-1.0999999999999943,88.78666666666668,1.0900152904126261,0.09630023012922617,0.011586265009479612,0.020247543127272522,0.02190520878934269,0.048236001058923124
2021,West Bengal,Kharagpur,228100,200044,87.7,62252,6,54.85,-1.0799999999999983,88.78666666666668,1.0900152904126261,0.09630023012922617,0.011375605645670932,0.020247543127272522,0.025136513671673025,0.04849593373801356
2011,West Bengal,Kharagpur Sadar,195162,136998,70.2,33753,8,55.06,,71.51333333333334,1.2464884008017596,0.3256328553726322,0.0,0.023154104235844797,0.0725654149752436,0.1421405044937462
2016,West Bengal,Kharagpur Sadar,218231,156386,71.66,31694,6,39.29,1.4599999999999937,71.51333333333334,1.2464884008017596,0.3256328553726322,0.0,0.023154104235844797,0.08127252499440481,0.14301121549566234
2021,West Bengal,Kharagpur Sadar,235807,171385,72.68,65045,5,46.45,1.0200000000000102,71.51333333333334,1.2464884008017596,0.3256328553726322,0.0,0.023154104235844797,0.08790636979464658,0.14367459997568652
2011,West Bengal,Khardaha,169661,148018,87.24,53781,5,56.49,,82.88,4.08926643788345,0.17472118959107807,0.0,0.07596003403641258,0.033771215876560894,0.08845760423136984
2016,West Bengal,Khardaha,204874,168556,82.27,46167,5,49.65,-4.969999999999999,82.88,4.08926643788345,0.17472118959107807,0.05234885190646723,0.07596003403641258,0.0409024656871316,0.10487538478436709
2021,West Bengal,Khardaha,231450,183147,79.13,34751,6,49.04,-3.1400000000000006,82.88,4.08926643788345,0.17472118959107807,0.03307352011796925,0.07596003403641258,0.04628457158454809,0.09963099583755933
2011,West Bengal,Khargram,172961,148299,85.74,61074,6,49.96,,82.02,3.334426487418787,0.18613913967073814,0.0,0.06193852939730255,0.03669013090177957,0.09051237483793374
2016,West Bengal,Khargram,204103,161860,79.3,46736,8,54.93,-6.439999999999998,82.02,3.334426487418787,0.18613913967073814,0.06783231514640824,0.06193852939730255,0.04340907841081018,0.11153396413275926
2021,West Bengal,Khargram,229493,185936,81.02,33259,5,50.15,1.7199999999999989,82.02,3.334426487418787,0.18613913967073814,0.0,0.06193852939730255,0.04888702065133061,0.09173206381288884
2011,West Bengal,Khejuri,177602,165369,93.11,67749,4,53.11,,90.38333333333333,2.390174331159409,0.07510178792706679,0.0,0.04439860456776699,0.015207409999330873,0.040441177084313204
2016,West Bengal,Khejuri,213629,190966,89.39,44150,5,54.3,-3.719999999999999,90.38333333333333,2.390174331159409,0.07510178792706679,0.03918264166842215,0.04439860456776699,0.018343549852368076,0.05250958357014356
2021,West Bengal,Khejuri,239843,212621,88.65,84630,4,51.93,-0.7399999999999949,90.38333333333333,2.390174331159409,0.07510178792706679,0.007794396460922635,0.04439860456776699,0.020625470914558026,0.04332130211411271
2011,West Bengal,Kolkata Port,199234,131314,65.91,25033,7,48.64,,64.58,1.253674598929078,0.41768454593733395,0.0,0.023287591222480485,0.09504999954085766,0.18123633657351546
2016,West Bengal,Kolkata Port,217685,138050,63.42,35211,11,53.21,-2.489999999999995,64.58,1.253674598929078,0.41768454593733395,0.02622709079418575,0.023287591222480485,0.10398275327960549,0.18999773918564597
2021,West Bengal,Kolkata Port,236675,152443,64.41,68554,10,69.23,0.9899999999999949,64.58,1.253674598929078,0.41768454593733395,0.0,0.023287591222480485,0.11317645516561828,0.18304898213599152
2011,West Bengal,Krishnaganj,210505,185075,87.92,69898,6,52.17,,87.74000000000001,4.467579508712367,0.11019649495485906,0.0,0.08298737602380776,0.026516382051175777,0.06332771139182275
2015,West Bengal,Krishnaganj,210505,197845,93.99,37033,5,48.25,6.069999999999993,87.74000000000001,4.467579508712367,0.11019649495485906,0.0,0.08298737602380776,0.026516382051175777,0.06332771139182275
2016,West Bengal,Krishnaganj,251773,213392,84.76,52957,7,53.72,-9.22999999999999,87.74000000000001,4.467579508712367,0.11019649495485906,0.09721929639772477,0.08298737602380776,0.03178744555514696,0.09302060666153732
2021,West Bengal,Krishnaganj,275166,231938,84.29,85478,8,50.73,-0.46999999999999886,87.74000000000001,4.467579508712367,0.11019649495485906,0.004950495049504938,0.08298737602380776,0.0347753778161821,0.06563875948317487
